Window,Source start,Source end,Closed episodes,Peak concurrent selected episodes,Maximum episodes sharing an exit date,Method,Replacement,Accounting,Horizon episodes,Samples,Seed,Return scale,Capital floor fraction,Metric,Statistic,Value,Monte Carlo standard error,Confidence lower,Confidence upper,Confidence method,Selection adjusted,Dependence preserved,Permitted use,Limitations
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Longest underwater run (episodes),P25,61.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Longest underwater run (episodes),Median,75.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Longest underwater run (episodes),P75,96.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Longest underwater run (episodes),P95,137.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Longest underwater run (episodes),P99,178.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Capital-floor breach probability (risk-of-ruin proxy),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (10% threshold),Probability,0.0006,0.00034630622287218577,0.00020407465419434642,0.001762706048528709,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (15% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (20% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (30% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1678,67,21,iid episode bootstrap with replacement,True,additive net return contribution; initial capital = 1,1678,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (40% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. The iid bootstrap additionally assumes episodes are exchangeable, which can materially understate clustered or regime-dependent risk."
